"","gene_index","negative_log_likelihood","mu","k1","k2","t0","phi","sd","alpha","beta","t0_lower","t0_upper","t0_std","k1_lower","k1_upper","k1_std","k2_lower","k2_upper","k2_std","mu_lower","mu_upper","mu_std","Fisher","Transform","Design_para"
"2345","ANKRD40",6614.85338621653,2.04119598938576,0.234558098572683,5.80756561490171,0.594111767621126,NA,NA,NA,NA,0.446,0.742,0.0755501067562571,-0.598,1.067,0.424686804110561,-0.242,11.857,3.08653566348543,1.901,2.181,0.0713637237624751,"Non-singular",0,NA
"2346","MED30",10932.2635676722,5.48893772615669,0.313509562867439,0.995195679034794,0.703998733142581,NA,NA,NA,NA,0.414,0.994,0.147756257644699,-0.092,0.719,0.207017767503183,-2.161,4.151,1.61011677553631,5.337,5.641,0.0774090912822712,"Non-singular",1,NA
"2347","VPS25",76376.5607617991,6.35170181338764,9.47552594314382,0.950873747585169,0.496211907640821,NA,NA,NA,NA,0.463,0.529,0.0167901632555786,7.058,11.893,1.23334540496274,0.539,1.363,0.210151825211915,6.187,6.517,0.0842369164912044,"Non-singular",1,NA
"2348","WDR8",7639.83998457451,2.20315480598524,15.0992485116206,1.71574854606936,0.110281130802646,NA,NA,NA,NA,-0.107,0.327,0.110624519120238,-84.458,114.656,50.7944324382594,0.746,2.686,0.494984821163543,1.92,2.486,0.144483001186013,"Non-singular",0,NA
"2349","AIFM1",28169.6460982268,5.99507427180715,0.345423774871519,0.742868081007216,0.78553385087673,NA,NA,NA,NA,0.475,1.096,0.158404832549673,-0.023,0.713,0.187734032489718,-3.806,5.292,2.32084271254962,5.811,6.18,0.0941196623927193,"Non-singular",1,NA
"2350","IL11RA1",15693.2652459563,4.19041285853882,3.09595417276299,5.65211155030121,0.357368050801921,NA,NA,NA,NA,0.308,0.407,0.0251869392187776,0.324,5.868,1.41445815984483,4.272,7.032,0.704268998005796,4.002,4.379,0.0963286389137127,"Non-singular",0,NA
"2351","ALKBH1",7872.41312580906,1.81574876351494,8.91822736263636,-31.0573862908777,0.465291123581672,NA,NA,NA,NA,0.441,0.489,0.0122274010970217,6.177,11.66,1.39877827838546,-40.757,-21.358,4.94889046318078,1.737,1.895,0.0404079150007376,"Non-singular",0,NA
"2352","KAT2B",72806.4604326793,6.68943818379957,1.95207754472189,0.131751707775066,0.257118774432535,NA,NA,NA,NA,0.008,0.507,0.12726310992952,-4.332,8.237,3.20636099771805,-0.028,0.292,0.0817397386688941,6.548,6.83,0.0719445574500936,"Non-singular",1,NA
"2353","HAX1",101273.901429416,6.57728798986032,3.97183315007485,24.2954710453014,0.653251284881596,NA,NA,NA,NA,0.633,0.673,0.0100881503732495,3.405,4.539,0.289389650430411,18.866,29.725,2.76991276947921,6.408,6.747,0.0865415413613507,"Non-singular",1,NA
"2354","GRPEL2",5713.34961804294,2.32764140845432,17.4525047990342,1.72215912288128,0.0944130429153626,NA,NA,NA,NA,-0.134,0.322,0.116356575043957,-118.582,153.487,69.4051988826482,0.738,2.706,0.502206253033223,2.004,2.651,0.165115021386951,"Non-singular",0,NA
"2355","NSMAF",25652.387297421,5.97988138687358,0.518209819909244,0.553867079537243,0.500101206420538,NA,NA,NA,NA,0.257,0.743,0.123857157647149,-0.404,1.44,0.470536025563966,-0.227,1.335,0.39834851927051,5.841,6.119,0.0709183412520457,"Non-singular",1,NA
"2356","CDC45",6765.6038339283,3.99482940531186,99,7.18856580997758,0.0487850944590821,NA,NA,NA,NA,-0.041,0.138,0.0455743369128997,-428.345,626.345,269.053538870883,4.856,9.521,1.19010644853057,3.357,4.633,0.325399607124354,"Non-singular",0,NA
"2357","PDE6D",7034.01113522698,2.18274826964696,0.0002328621386051,24.6839953237995,0.778105206153892,NA,NA,NA,NA,0.703,0.853,0.0380783773848013,-0.354,0.355,0.180945011646912,-1.805,51.173,13.5150139998714,2.038,2.327,0.0737806187796153,"Non-singular",0,NA
"2358","MAP1LC3A",6634.10780153387,1.82911780549316,1.75411865958416,0.148558631219158,0.664341320574097,NA,NA,NA,NA,0.366,0.963,0.152337926559254,-0.434,3.942,1.11626155247343,-2.725,3.022,1.46599551289414,1.647,2.011,0.0927575175600109,"Non-singular",0,NA
"2359","DFNA5",39261.1861224161,6.08692502967412,0.388179612283558,3.89183700126006,0.832002682893435,NA,NA,NA,NA,0.667,0.997,0.0843585034299852,0.147,0.629,0.122813781832556,-7.71,15.494,5.91955629142385,5.93,6.244,0.0801330065684309,"Non-singular",1,NA
"2360","MTMR7",9438.55314104498,2.49476454029758,12.6683562549343,0.223072533316516,0.08634481474894,NA,NA,NA,NA,-1.013,1.185,0.560687903836568,-361.89,387.227,191.101444636498,-0.325,0.771,0.279506513334788,2.233,2.757,0.133734025897019,"Non-singular",0,NA
"2361","NUDT21",108681.653546717,6.97541392745595,0.671273011166254,54.8790761237143,0.83549907240404,NA,NA,NA,NA,0.815,0.856,0.0105219617514057,0.533,0.81,0.0707595398775257,31.275,78.483,12.0427600294254,6.815,7.136,0.0818330662499375,"Non-singular",1,NA
"2362","TCP11L2",5253.29882353653,2.87041096238045,12.8163605466952,88.5158914346641,0.329252854731742,NA,NA,NA,NA,0.303,0.355,0.0132211665669117,5.819,19.814,3.57000078334053,47.486,129.546,20.9335871689784,2.625,3.116,0.125283227794213,"Non-singular",0,NA
"2363","MRPS5",6987.28041283105,2.68116015904843,9.41526177662765,1.89139195716066,0.159758583760173,NA,NA,NA,NA,0.011,0.308,0.0758767803226857,-26.007,44.837,18.0724471675962,1.06,2.723,0.424169377947228,2.448,2.915,0.119144577360631,"Non-singular",0,NA
"2364","NFKBID",44415.2352650023,5.9225221588395,1.40239257464361,2.19197144502561,0.693674399630696,NA,NA,NA,NA,0.604,0.784,0.0459411609359822,0.843,1.961,0.285151666888388,-0.233,4.617,1.2372964170443,5.751,6.094,0.0876854051323524,"Non-singular",1,NA
"2365","SRP68",16236.3619403694,5.41683942755767,1.45011714023357,0.401103019015067,0.405869925226478,NA,NA,NA,NA,0.216,0.595,0.0966491102177215,-0.886,3.786,1.19185628991827,-0.019,0.822,0.214495232692429,5.278,5.555,0.0707451310829084,"Non-singular",1,NA
"2366","FBXL5",13888.7895408236,3.03175765885046,2.49985057608557,0.443130823907001,0.391510957417382,NA,NA,NA,NA,0.168,0.615,0.11410972331052,-2.368,7.368,2.48360974300186,-0.159,1.045,0.307174547669821,2.897,3.166,0.0685445992460766,"Non-singular",0,NA
"2367","2310061C15RIK",43864.0180773292,6.4377516497364,0.743282133865226,99,0.690762590813093,NA,NA,NA,NA,0.677,0.705,0.00721617918652666,0.521,0.966,0.113576875625598,72.424,125.576,13.5590921068541,6.272,6.603,0.0844293943317902,"Non-singular",1,NA
"2368","SENP7",40452.1763152001,6.19151730354426,1.47801230559868,0.424908571342796,0.349136473420446,NA,NA,NA,NA,0.169,0.53,0.0920662312703757,-1.355,4.311,1.44552726871495,0.086,0.764,0.172899606854736,6.048,6.335,0.0733046588718332,"Non-singular",1,NA
"2369","TLR7",10110.4339342912,2.9662460764853,1.78431194651606,11.5075732905242,0.553676998928199,NA,NA,NA,NA,0.499,0.608,0.0279619887087415,0.722,2.846,0.541847358390602,6.81,16.205,2.39687941792553,2.815,3.118,0.0773321616040724,"Non-singular",0,NA
"2370","GIPC1",12601.8719716395,3.11517003549399,0.0688755468466627,11.7104678322183,0.821875228228674,NA,NA,NA,NA,0.68,0.964,0.0723812640728024,-0.173,0.311,0.123284350224334,-14.108,37.529,13.1729142250158,2.965,3.265,0.0766787670834899,"Non-singular",0,NA
"2371","PMPCA",24110.652200919,5.74240856888657,0.12432745571462,20.2834445982641,0.915916107389753,NA,NA,NA,NA,0.743,1.089,0.0881785840907943,0.007,0.242,0.0600841982529378,-84.513,125.08,53.4675928648971,5.59,5.894,0.0775209757783305,"Non-singular",1,NA
"2372","CDK17",7893.07366365244,2.55263712677064,3.23380957839725,1.19991787311275,0.409502452128033,NA,NA,NA,NA,0.25,0.569,0.0811813064084904,-1.38,7.848,2.3541398254911,0.19,2.21,0.515119298368129,2.421,2.685,0.0674045535089774,"Non-singular",0,NA
"2373","RNF139",9451.5074128875,2.96927620171225,0.578664065826494,24.4758126614019,0.975815103925552,NA,NA,NA,NA,0.512,1.439,0.236485369283788,-0.049,1.206,0.320200578556091,-1326.869,1375.82,689.461384330172,2.665,3.274,0.155237179597293,"Non-singular",0,NA
"2374","SLC27A1",5957.43709728936,2.1909388470835,0.176376773219392,27.3521219442366,0.437654676522382,NA,NA,NA,NA,0.387,0.488,0.0256946008607693,-1.627,1.98,0.920187270315404,12.979,41.725,7.33318225660462,2.01,2.372,0.0921611029196432,"Non-singular",0,NA
"2375","MRPS31",8892.14327412872,5.11799381241676,0.120926776390662,7.58453961341907,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",1,NA
"2376","EBAG9",7177.98620423733,2.45939991705961,0.290105778872739,55.949722592615,0.440740194005275,NA,NA,NA,NA,0.405,0.476,0.0180551932564977,-1.356,1.937,0.840062459773954,27.202,84.698,14.6673417883629,2.27,2.649,0.0965259110519602,"Non-singular",0,NA
"2377","PTPMT1",16011.6862617585,3.98265755371132,9.1507030207118,1.23650168475557,0.124767856924251,NA,NA,NA,NA,-0.042,0.291,0.0849375361328541,-34.53,52.831,22.2860881168591,0.698,1.775,0.27476753910926,3.7,4.266,0.1443384104209,"Non-singular",0,NA
"2378","ANKRD32",7388.78743920566,3.46205149144066,17.889992831025,4.26399743116414,0.0385217058657934,NA,NA,NA,NA,-0.095,0.172,0.068064100801152,-436.313,472.093,231.736421237538,2.637,5.891,0.830343900191242,2.851,4.073,0.311570202263392,"Non-singular",0,NA
"2379","PQLC2",6128.85451157392,2.21726930171385,2.56189528143162,3.48930232309404,0.258424324847816,NA,NA,NA,NA,0.142,0.375,0.0595851636115198,-7.118,12.242,4.93885804302508,1.954,5.025,0.783485251788318,2.015,2.419,0.103030121080723,"Non-singular",0,NA
"2380","DOM3Z",9253.89084264228,5.06540420976988,2.46301526880412,0.12100486465157,0.410972284242429,NA,NA,NA,NA,0.254,0.568,0.0802458857707918,-0.571,5.497,1.54797045859496,-0.166,0.408,0.146555771493862,4.915,5.216,0.076930726472594,"Non-singular",1,NA
"2381","RG9MTD1",9647.31014048362,5.38449506278909,0.170774526581566,1.23400129220381,0.813108564644672,NA,NA,NA,NA,0.372,1.254,0.225129199509991,-0.11,0.451,0.143015786419523,-7.915,10.383,4.66781876164868,5.23,5.539,0.0789727790997878,"Non-singular",1,NA
"2382","ADO",39513.0100790538,5.87926967281057,0.166820234770012,19.3745553162331,0.893890906478025,NA,NA,NA,NA,0.777,1.011,0.0594960838428911,0.044,0.289,0.0624687851313274,-35.968,74.718,28.2362371463983,5.729,6.03,0.0768728015325485,"Non-singular",1,NA
"2383","TRIM30D",29329.0298481841,5.63136217081369,1.09707085087246,5.71287271946328,0.885735289367566,NA,NA,NA,NA,0.763,1.008,0.0625056267705189,0.692,1.502,0.206648738877444,-17.457,28.883,11.8215341409653,5.401,5.862,0.117596733401469,"Non-singular",0,NA
"2384","TRF",72195.8951372646,4.29154234262072,0.505362128028943,4.53855723447926,0.735788165346461,NA,NA,NA,NA,0.609,0.863,0.0646688553180539,0.145,0.866,0.184054243341237,-2.131,11.209,3.40303551382304,4.144,4.439,0.0753493283568743,"Non-singular",1,NA
"2385","RCBTB2",12525.6028417086,4.03202665682573,15.4214046855699,5.36007432891704,0.227892878152582,NA,NA,NA,NA,0.185,0.271,0.0219076783353569,1.083,29.76,7.3157395413212,4.296,6.424,0.542757861552832,3.824,4.24,0.106253471753723,"Non-singular",0,NA
"2386","PPFIA3",7225.9733934137,3.58332054957535,11.3408550530377,6.75184414299975,0.627801329746414,NA,NA,NA,NA,0.591,0.665,0.0188710967441691,8.346,14.336,1.528200179983,3.941,9.563,1.43403783001221,3.399,3.768,0.0940769097892393,"Non-singular",0,NA
"2387","RECQL",13669.1396760996,5.96830054705684,1.18160784161553,0.154424255431616,0.371394047883758,NA,NA,NA,NA,0.1,0.643,0.13866690773645,-1.681,4.044,1.46040733902468,-0.111,0.42,0.135322970893431,5.829,6.108,0.0712740704448552,"Non-singular",1,NA
"2388","S11-6",9226.41499595493,2.17240804307293,0.0699067021775779,4.21016474850675,0.559270834677436,NA,NA,NA,NA,0.387,0.732,0.088088461494937,-0.812,0.952,0.449935299571739,-0.31,8.731,2.30632736162512,2.024,2.321,0.0756579752696583,"Non-singular",0,NA
"2389","PLIN2",46522.2056497425,5.37952102136785,0.413670086470471,0.59522410485112,0.402884032458356,NA,NA,NA,NA,0.136,0.67,0.136141218904653,-1.022,1.85,0.732698429968958,-0.083,1.273,0.345883063017356,5.218,5.541,0.0824589258757061,"Non-singular",0,NA
"2390","TK2",7696.03147326876,1.36587729694564,11.3344229353398,0.268596295556448,0.367727891078071,NA,NA,NA,NA,0.215,0.521,0.0780637528706428,-6.018,28.687,8.85312051067515,-0.437,0.974,0.359928365891882,1.245,1.487,0.0615535194402117,"Non-singular",0,NA
"2391","DDX41",34971.5250724216,6.29018438967068,0.782821969798166,0.633927485378277,0.654128077174138,NA,NA,NA,NA,0.48,0.829,0.0890051978069043,0.181,1.384,0.306865075115729,-0.73,1.998,0.695819105246185,6.116,6.464,0.0887026947510761,"Non-singular",1,NA
"2392","RBM4B",23179.77819388,5.79338300836133,0.118583917910772,-5.79001829195814,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",1,NA
"2393","SUMO2",36434.4091766941,4.02091929976288,1.80004166709166,9.48016110694359,0.622705454046947,NA,NA,NA,NA,0.569,0.676,0.0272604056895393,1.1,2.5,0.357251470652703,5.153,13.808,2.20789616286987,3.87,4.171,0.0767972642170786,"Non-singular",1,NA
"2394","PYGO2",9142.81938852871,2.8659946328157,0.772009375082067,33.2212586963276,0.954032423796755,NA,NA,NA,NA,0.685,1.223,0.137013555039189,0.233,1.311,0.27493221512765,-491.425,557.868,267.676729200043,2.635,3.097,0.11795316595265,"Non-singular",0,NA
"2395","DEF6",5305.74492855505,2.11481062708937,-6.21258609805741,2.64377693065469,0.105087722997354,NA,NA,NA,NA,-0.025,0.235,0.0661478714372422,-21.604,9.179,7.85296303349999,1.511,3.777,0.578049129360635,1.979,2.25,0.0690733857881378,"Non-singular",0,NA
"2396","PCTP",8368.14186872982,1.94238710290784,0.545267083223986,-62.5185546678819,0.53676510492038,NA,NA,NA,NA,0.519,0.554,0.00882514312102059,-0.39,1.481,0.477316334861722,-83.445,-41.592,10.676933146382,1.852,2.033,0.0462129395432897,"Non-singular",0,NA
"2397","AIFM2",7982.61618461177,2.57836452591639,4.56297660513304,29.7064649498763,0.612240620379121,NA,NA,NA,NA,0.574,0.65,0.0195139737098974,3.161,5.965,0.715440871724328,16.918,42.495,6.524557459987,2.424,2.733,0.078883352261034,"Non-singular",0,NA
"2398","TEX261",10521.5289886902,3.15927614261041,1.37735346850835,2.53537542143859,0.366824073261465,NA,NA,NA,NA,0.249,0.485,0.0601355038157881,-1.565,4.32,1.50135077878351,1.272,3.799,0.644595539396801,2.984,3.334,0.0893684524473244,"Non-singular",0,NA
"2399","BTG2",108595.978338666,4.66486519256127,3.58824824603829,0.503604484515999,0.539642463266302,NA,NA,NA,NA,0.455,0.624,0.0431871823301827,1.772,5.405,0.926862865217363,-0.154,1.161,0.335494117345695,4.496,4.833,0.0859369348940189,"Non-singular",1,NA
"2400","AKIRIN2",10311.4215156177,2.89477292697166,1.3918873173786,0.717159947720801,0.347503538590598,NA,NA,NA,NA,0.055,0.64,0.149311133052137,-3.524,6.307,2.50796397671965,-0.131,1.565,0.432651787972857,2.747,3.043,0.0755966960230378,"Non-singular",0,NA
"2401","BCL7B",21958.246315098,5.33548166612441,0.115306446525442,92.2347091596465,0.964449661296068,NA,NA,NA,NA,0.843,1.086,0.0620619081584232,0.013,0.218,0.0522507892325191,-636.142,820.611,371.620563016419,5.18,5.491,0.0795061919118788,"Non-singular",1,NA
"2402","PSTPIP1",9150.73392992303,2.61047808321216,11.3907069347568,0.869300099086659,0.200825887576769,NA,NA,NA,NA,0.048,0.354,0.0781705721763611,-18.556,41.338,15.2791259023691,0.39,1.348,0.244483874398056,2.461,2.76,0.0762197208978437,"Non-singular",0,NA
"2403","PROS1",9507.24901577963,3.835500016585,10.4074561341291,4.9267676325863,0.271203280595096,NA,NA,NA,NA,0.224,0.318,0.024058467781997,1.244,19.571,4.67512152705362,3.858,5.996,0.545302591780039,3.642,4.029,0.0987673468852525,"Non-singular",0,NA
"2404","KCNN4",17128.1921854972,4.3034630133026,2.3493667012526,2.86061349067486,0.280633558692071,NA,NA,NA,NA,0.203,0.358,0.0393579922591405,-2.337,7.035,2.39082696503701,2.023,3.698,0.427379848710073,4.095,4.512,0.10650754247369,"Non-singular",0,NA
"2405","PYDC4",12327.2120631333,4.13398131890104,5.68753837203398,2.80165917745702,0.68074715210084,NA,NA,NA,NA,0.628,0.734,0.0269356348148801,4.136,7.239,0.791360988530521,0.321,5.282,1.26549395769359,3.933,4.335,0.102565558568297,"Non-singular",0,NA
"2406","ADRB2",6429.25781378014,3.00939443138679,7.78640669885928,30.5604907405417,0.307921963789569,NA,NA,NA,NA,0.273,0.343,0.0178913910883233,1.277,14.296,3.32113038539447,19.494,41.627,5.64625160373308,2.771,3.248,0.121858381454193,"Non-singular",0,NA
"2407","HMG20A",17416.503993144,5.90607327123906,0.0752477336558868,47.807561810314,0.948824066221088,NA,NA,NA,NA,0.807,1.09,0.0721112349291315,-0.018,0.169,0.0476127861421298,-271.395,367.01,162.858494079184,5.752,6.06,0.0784979466594781,"Non-singular",1,NA
"2408","RPP14",6199.42659585938,1.71830779117687,0.997449567372142,-66.3748896282676,0.513555623189987,NA,NA,NA,NA,0.494,0.534,0.0101989040241617,-0.194,2.189,0.607925348343054,-92.648,-40.102,13.404488271303,1.633,1.804,0.043652375687409,"Non-singular",0,NA
"2409","TMEM185B",8191.79877948449,3.01666119082837,24.7210388240287,3.6770656353107,0.204719657520308,NA,NA,NA,NA,0.148,0.261,0.0288527743401802,-4.632,54.074,14.9758539179973,2.808,4.546,0.44343479692367,2.832,3.202,0.0943104674409221,"Non-singular",0,NA
"2410","ARL6IP5",36887.1719955093,6.09735134713946,0.335567345106369,2.32617836262689,0.806450043674247,NA,NA,NA,NA,0.606,1.007,0.102094415472984,0.076,0.595,0.132379791624912,-5.3,9.952,3.89077511140051,5.942,6.253,0.0793400550156843,"Non-singular",1,NA
"2411","RNF10",8328.79039373165,2.3147784390499,0.000720103204005403,6.73188465384858,0.917845600429825,NA,NA,NA,NA,-0.337,2.173,0.640142650122393,-0.215,0.216,0.10991861073074,-243.426,256.889,127.631332121557,2.176,2.454,0.0708200175696113,"Non-singular",0,NA
"2412","PARP14",30966.516378005,5.67247697995647,1.08422221545883,3.25927608722869,0.785432693473482,NA,NA,NA,NA,0.686,0.885,0.0508963364350158,0.672,1.497,0.210567026175636,-2.425,8.944,2.90038519745721,5.496,5.848,0.0897944336205014,"Non-singular",0,NA
"2413","1500002O20RIK",8043.38571371444,2.32231465098788,6.05051217230657,0.785554228840067,0.116422283949554,NA,NA,NA,NA,-0.289,0.521,0.206618901194736,-69.352,81.453,38.4705236826161,0.011,1.56,0.394973589107501,2.051,2.594,0.138504719907528,"Non-singular",0,NA
"2414","6530401N04RIK",6739.44227470258,3.30491803519978,89.2568118657145,2.19760927406622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"2415","YIPF6",10198.3499515228,2.81131783396005,4.05196807955495,0.546650790468358,0.430184715420287,NA,NA,NA,NA,0.284,0.577,0.0748385432609071,-0.608,8.711,2.37727972728965,-0.121,1.215,0.340864386941113,2.672,2.95,0.0709807009395928,"Non-singular",0,NA
"2416","PGS1",12007.6802308913,3.09668590265736,43.0465153322359,0.180986912747278,0.250236710606074,NA,NA,NA,NA,0.201,0.3,0.0253524747117879,3.934,82.159,19.9553820714869,-0.057,0.419,0.121371678417466,2.952,3.241,0.0737122259011348,"Non-singular",0,NA
"2417","CCNE1",20705.3019819945,6.24973557520715,7.40981545717661,0.0234185198361736,0.336956179627865,NA,NA,NA,NA,0.269,0.405,0.0348079786623465,2.103,12.717,2.70757497051692,-0.131,0.178,0.0788565428921463,6.099,6.4,0.0767704340587789,"Non-singular",1,NA
"2418","MED7",9822.09430791806,2.77571170526259,0.0679111353190435,43.5450732793314,0.824952657248295,NA,NA,NA,NA,0.772,0.877,0.0267663492440383,-0.189,0.325,0.13121099128107,2.118,84.972,21.1362249493702,2.626,2.926,0.0765430878987766,"Non-singular",0,NA
"2419","RNPC3",9323.73117934995,2.52495920052866,5.77726580495069,0.108643454584636,0.0819530231720197,NA,NA,NA,NA,-2.354,2.517,1.24262503998123,-395.221,406.776,204.591066817712,-0.462,0.68,0.291283254160458,2.237,2.813,0.14685800492054,"Non-singular",0,NA
"2420","AGRN",7872.09904843592,2.67103965843556,0.826340922871388,42.1683673550109,0.859415608016392,NA,NA,NA,NA,0.787,0.932,0.0369515234644672,0.477,1.176,0.178383789816144,-21.587,105.923,32.5281025401329,2.525,2.817,0.0744324251969556,"Non-singular",0,NA
"2421","MRPL1",11098.5713078292,2.7602329164859,0.137158046384465,4.44266321973236,0.762001775195146,NA,NA,NA,NA,0.521,1.003,0.123039179320052,-0.22,0.495,0.182322968508014,-8.421,17.306,6.56285986754184,2.617,2.904,0.0733175563078296,"Non-singular",0,NA
"2422","MANBA",5936.88939065854,2.9848420510341,5.658337479007,20.0170008427976,0.358244569118956,NA,NA,NA,NA,0.32,0.397,0.0197148031909709,1.543,9.774,2.09991096179833,13.169,26.865,3.49382575241461,2.782,3.187,0.103364896088842,"Non-singular",0,NA
"2423","AP1S2",9265.68639352092,3.40314107516589,1.75332262249854,1.78850318192582,0.0294086365663111,NA,NA,NA,NA,-0.183,0.242,0.108435827607927,-675.537,679.044,345.556495511139,0.944,2.633,0.430871155269345,2.888,3.918,0.262898077605062,"Non-singular",0,NA
"2424","LONP2",28248.8681527533,5.60623042900591,2.67172876621605,0.057216296086521,0.436218855339512,NA,NA,NA,NA,0.31,0.562,0.0644220264511047,0.212,5.131,1.25497410558671,-0.211,0.326,0.137008949730763,5.448,5.764,0.0805943744234391,"Non-singular",1,NA
"2425","PUS10",16728.736771888,5.59775606924166,0.105100441258493,25.0479714392348,0.926828123813972,NA,NA,NA,NA,0.744,1.109,0.093161819911465,-0.007,0.218,0.0574482720696395,-130.228,180.324,79.2223051831992,5.445,5.75,0.0778474584114946,"Non-singular",1,NA
